longitude,latitude,soil_liquid
120.45,29.25,0.395
120.55,29.25,0.304
120.65,29.25,0.304
120.75,29.25,0.314
120.85,29.25,0.304
120.95,29.25,0.313
121.05,29.25,0.313
121.15,29.25,0.293
121.25,29.25,0.304
121.35,29.25,0.294
121.45,29.25,0.284
121.65,29.25,0.304
121.75,29.25,0.291
121.85,29.25,0.314
121.95,29.25,0.294
108.95,29.35,0.337
109.15,29.35,0.293
109.25,29.35,0.313
109.35,29.35,0.283
109.45,29.35,0.313
109.55,29.35,0.328
109.65,29.35,0.303
109.75,29.35,0.303
109.85,29.35,0.283
109.95,29.35,0.283
110.05,29.35,0.303
110.15,29.35,0.293
110.25,29.35,0.293
110.35,29.35,0.313
110.45,29.35,0.313
110.55,29.35,0.293
110.65,29.35,0.293
110.75,29.35,0.283
110.85,29.35,0.338
110.95,29.35,0.337
111.05,29.35,0.327
111.15,29.35,0.283
111.25,29.35,0.304
111.35,29.35,0.294
111.45,29.35,0.314
111.55,29.35,0.294
111.65,29.35,0.304
111.75,29.35,0.284
111.85,29.35,0.364
111.95,29.35,0.394
112.05,29.35,0.384
112.15,29.35,0.384
112.25,29.35,0.384
112.35,29.35,0.384
112.45,29.35,0.374
112.55,29.35,0.364
112.65,29.35,0.384
112.75,29.35,0.291
112.85,29.35,0.291
112.95,29.35,0.384
113.05,29.35,0.337
113.15,29.35,0.327
113.25,29.35,0.293
113.35,29.35,0.293
113.45,29.35,0.303
113.55,29.35,0.294
113.65,29.35,0.313
113.75,29.35,0.394
113.85,29.35,0.384
113.95,29.35,0.283
114.05,29.35,0.293
114.15,29.35,0.283
114.25,29.35,0.293
114.35,29.35,0.313
114.45,29.35,0.283
114.55,29.35,0.283
114.65,29.35,0.283
114.75,29.35,0.303
114.85,29.35,0.313
114.95,29.35,0.293
115.05,29.35,0.313
115.15,29.35,0.303
115.25,29.35,0.293
115.35,29.35,0.293
115.45,29.35,0.304
115.55,29.35,0.304
115.65,29.35,0.314
115.75,29.35,0.385
115.85,29.35,0.304
115.95,29.35,0.294
116.05,29.35,0.311
116.15,29.35,0.294
116.25,29.35,0.304
116.35,29.35,0.293
116.45,29.35,0.283
116.55,29.35,0.293
116.65,29.35,0.385
116.75,29.35,0.365
116.85,29.35,0.284
116.95,29.35,0.314
117.05,29.35,0.314
117.15,29.35,0.314
117.25,29.35,0.304
117.35,29.35,0.304
117.45,29.35,0.314
117.55,29.35,0.304
117.65,29.35,0.294
117.75,29.35,0.304
117.85,29.35,0.395
117.95,29.35,0.284
118.05,29.35,0.314
118.15,29.35,0.294
118.25,29.35,0.314
118.35,29.35,0.304
118.45,29.35,0.284
118.55,29.35,0.294
118.65,29.35,0.283
118.75,29.35,0.314
118.85,29.35,0.303
118.95,29.35,0.304
119.05,29.35,0.303
119.15,29.35,0.303
119.25,29.35,0.303
119.35,29.35,0.303
119.45,29.35,0.313
119.55,29.35,0.396
119.65,29.35,0.304
119.75,29.35,0.284
119.85,29.35,0.283
119.95,29.35,0.303
120.05,29.35,0.376
120.15,29.35,0.375
120.25,29.35,0.283
120.35,29.35,0.313
120.45,29.35,0.293
120.55,29.35,0.313
120.65,29.35,0.284
120.75,29.35,0.395
120.85,29.35,0.314
120.95,29.35,0.283
